offsize,cousize,num_procs,epsilon,interval,delta,alpha,num_events,avg_send_time,avg_recv_time,system_clock_time
38.0503,4.00004,32,1000,5,32,0.0008,2543,666.142,416.572,1100
39.0196,4.00004,32,1000,5,32,0.0016,5110,605.245,375.809,800
39.467,4.00004,32,1000,5,32,0.0032,10226,569.969,336.209,1000
0.711914,4.00004,32,1000,5,64,0.0001,104,1182.69,494.952,900
4.28143,4.00004,32,1000,5,64,0.0002,205,1213.17,644.537,1000
29.9463,4.00004,32,1000,5,64,0.0004,790,1001.65,665.741,1000
38.2021,4.00004,32,1000,5,64,0.0008,2638,649.393,390.324,800
39.0764,4.00004,32,1000,5,64,0.0016,5103,596.61,332.857,800
39.4647,4.00004,32,1000,5,64,0.0032,10394,569.675,310.505,900
2.0191,4.00004,32,1000,5,128,0.0001,69,1323.19,492.633,1200
3.56835,4.00004,32,1000,5,128,0.0002,277,1009.03,457.864,800
33.3401,4.00004,32,1000,5,128,0.0004,1022,725.147,480.047,900
37.9786,4.00004,32,1000,5,128,0.0008,2571,652.159,377.911,1100
38.8721,4.00004,32,1000,5,128,0.0016,5187,601.87,323.096,800
39.3895,4.00004,32,1000,5,128,0.0032,10172,597.473,315.937,900
0.78378,4.00004,32,1000,5,256,0.0001,85,1315.29,421.549,1500
17.4861,4.00004,32,1000,5,256,0.0002,333,933.033,473.403,900
33.2915,4.00004,32,1000,5,256,0.0004,901,954.162,643.47,800
35.677,4.00004,32,1000,5,256,0.0008,2609,635.799,356.833,900
38.6982,4.00004,32,1000,5,256,0.0016,5139,607.297,327.158,900
39.2147,4.00004,32,1000,5,256,0.0032,10161,617.429,321.811,800
0.68261,4.00004,32,1000,5,512,0.0001,67,1343.28,763.433,2600
7.56844,4.00004,32,1000,5,512,0.0002,199,963.819,472.906,1100
32.6236,4.00004,32,1000,5,512,0.0004,1090,948.532,728.384,900
37.3304,4.00004,32,1000,5,512,0.0008,2579,751.454,446.566,800
38.3548,4.00004,32,1000,5,512,0.0016,5060,641.087,307.641,900
39.0752,4.00004,32,1000,5,512,0.0032,10167,568.044,206.025,800
1.15502,4.00004,32,1000,6,1,0.0001,90,1646.67,522.759,1100
13.6888,4.00004,32,1000,6,1,0.0002,241,1253.53,784.737,1000
34.6367,4.00004,32,1000,6,1,0.0004,1169,765.526,405.674,700
37.6277,4.00004,32,1000,6,1,0.0008,2531,806.282,373.127,800
38.8613,4.00004,32,1000,6,1,0.0016,5050,622.277,360,800
39.505,4.00004,32,1000,6,1,0.0032,10330,570.058,334.306,800
1.51244,4.00004,32,1000,6,2,0.0001,86,1569.77,461.047,1600
12.6862,4.00004,32,1000,6,2,0.0002,311,1063.02,499.979,900
34.0817,4.00004,32,1000,6,2,0.0004,999,780.981,421.168,900
38.106,4.00004,32,1000,6,2,0.0008,2561,693.362,431.674,800
39.0481,4.00004,32,1000,6,2,0.0016,5220,630.9,347.05,800
39.4175,4.00004,32,1000,6,2,0.0032,10274,570.09,334.426,800
2.22763,4.00004,32,1000,6,4,0.0001,112,1367.86,596.205,1400
15.2494,4.00004,32,1000,6,4,0.0002,280,997.5,528.582,1000
33.3215,4.00004,32,1000,6,4,0.0004,1045,849.856,578.557,1000
38.1355,4.00004,32,1000,6,4,0.0008,2637,727.645,429.282,800
39.0363,4.00004,32,1000,6,4,0.0016,5128,621.587,348.57,900
39.4694,4.00004,32,1000,6,4,0.0032,10208,576.078,326.04,800
2.63903,4.00004,32,1000,6,8,0.0001,110,1185.45,536.364,1200
17.0127,4.00004,32,1000,6,8,0.0002,325,1003.69,617.256,1100
32.4613,4.00004,32,1000,6,8,0.0004,1057,775.402,419.26,800
38.0747,4.00004,32,1000,6,8,0.0008,2531,678.467,395.423,800
38.9781,4.00004,32,1000,6,8,0.0016,5080,601.752,359.61,800
39.4619,4.00004,32,1000,6,8,0.0032,10264,577.445,328.649,800
1.214,4.00004,32,1000,6,16,0.0001,86,1376.74,580.62,1500
13.3429,4.00004,32,1000,6,16,0.0002,240,1027.92,532.371,800
35.9972,4.00004,32,1000,6,16,0.0004,1185,713.502,391.737,800
37.8305,4.00004,32,1000,6,16,0.0008,2540,669.016,425.512,700
38.931,4.00004,32,1000,6,16,0.0016,5045,601.388,334.557,800
39.5339,4.00004,32,1000,6,16,0.0032,10295,578.329,345.415,800
1.04915,4.00004,32,1000,6,32,0.0001,95,1314.74,503.14,1000
14.6744,4.00004,32,1000,6,32,0.0002,306,1085.95,811.488,1100
31.2617,4.00004,32,1000,6,32,0.0004,985,824.772,449.433,900
37.7425,4.00004,32,1000,6,32,0.0008,2609,785.972,587.268,800
38.991,4.00004,32,1000,6,32,0.0016,5057,634.428,387.822,1100
39.3959,4.00004,32,1000,6,32,0.0032,10399,556.169,316.478,800
1.05311,4.00004,32,1000,6,64,0.0001,83,1409.64,559.839,1000
13.1721,4.00004,32,1000,6,64,0.0002,370,1137.84,852.05,1100
34.1444,4.00004,32,1000,6,64,0.0004,1119,711.26,427.245,800
35.9829,4.00004,32,1000,6,64,0.0008,2542,751.574,468.807,800
38.8515,4.00004,32,1000,6,64,0.0016,5159,598.43,339.547,800
39.4114,4.00004,32,1000,6,64,0.0032,10259,555.259,303.944,800
3.17383,4.00004,32,1000,6,128,0.0001,143,1176.92,592.517,1600
9.33663,4.00004,32,1000,6,128,0.0002,232,1110.34,635.489,1200
33.0021,4.00004,32,1000,6,128,0.0004,1203,719.618,430.306,800
37.8465,4.00004,32,1000,6,128,0.0008,2526,638.044,383.812,900
38.9345,4.00004,32,1000,6,128,0.0016,5147,595.92,321.53,800
39.4422,4.00004,32,1000,6,128,0.0032,10142,557.809,290.572,900
1.18624,4.00004,32,1000,6,256,0.0001,86,1267.44,585.174,1100
17.9929,4.00004,32,1000,6,256,0.0002,315,1104.13,782.085,900
34.3812,4.00004,32,1000,6,256,0.0004,1258,714.308,426.664,800
37.6365,4.00004,32,1000,6,256,0.0008,2552,681.466,434.09,800
38.6232,4.00004,32,1000,6,256,0.0016,5071,592.546,312.628,800
39.2007,4.00004,32,1000,6,256,0.0032,10213,595.613,282.671,700
0.959616,4.00004,32,1000,6,512,0.0001,109,1221.1,603.976,800
14.4056,4.00004,32,1000,6,512,0.0002,323,1236.53,690.449,800
34.0086,4.00004,32,1000,6,512,0.0004,972,877.469,741.567,1200
37.2979,4.00004,32,1000,6,512,0.0008,2539,638.125,332.049,800
38.5731,4.00004,32,1000,6,512,0.0016,5066,632.767,286.18,800
38.9453,4.00004,32,1000,6,512,0.0032,10296,585.519,210.288,800
0.929711,4.00004,64,100,10,1,0.0001,68,1366.18,332.353,1200
1.61338,4.00004,64,100,10,1,0.0002,158,1191.14,280.643,1200
5.354,4.00004,64,100,10,1,0.0004,341,1262.46,347.358,1100
32.7609,4.00004,64,100,10,1,0.0008,1259,905.719,333.809,1000
71.0633,4.00004,64,100,10,1,0.0016,5293,695.182,353.974,900
76.7508,4.00004,64,100,10,1,0.0032,18863,586.179,343.022,900
0.904832,4.00004,64,100,10,2,0.0001,68,1272.06,332.475,1200
1.38033,4.00004,64,100,10,2,0.0002,127,1125.2,320.381,1400
9.51001,4.00004,64,100,10,2,0.0004,377,970.027,354.187,1200
32.6329,4.00004,64,100,10,2,0.0008,1248,911.458,340.529,800
74.5386,4.00004,64,100,10,2,0.0016,4774,705.383,380.28,900
78.8272,4.00004,64,100,10,2,0.0032,18785,573.474,336.986,900
0.855011,4.00004,64,100,10,4,0.0001,67,1491.04,267.91,1300
1.30818,4.00004,64,100,10,4,0.0002,127,1124.41,293.675,1000
10.2489,4.00004,64,100,10,4,0.0004,382,1011.78,459.716,1400
38.6266,4.00004,64,100,10,4,0.0008,1333,818.53,331.107,1100
66.626,4.00004,64,100,10,4,0.0016,4708,724.639,420.353,900
78.9002,4.00004,64,100,10,4,0.0032,18487,571.612,343.516,900
0.919473,4.00004,64,100,10,8,0.0001,67,1459.7,339.055,1300
1.40665,4.00004,64,100,10,8,0.0002,150,1110,326.211,1000
9.59069,4.00004,64,100,10,8,0.0004,398,998.492,304.41,1000
36.2501,4.00004,64,100,10,8,0.0008,1261,841.079,373.268,1500
65.1859,4.00004,64,100,10,8,0.0016,4715,657.54,348.305,1100
75.7627,4.00004,64,100,10,8,0.0032,18327,584.204,363.698,800
1.01115,4.00004,64,100,10,16,0.0001,81,1323.46,327.675,1600
1.33268,4.00004,64,100,10,16,0.0002,134,1215.67,349.876,1200
7.4669,4.00004,64,100,10,16,0.0004,386,1164.25,382.769,800
37.2103,4.00004,64,100,10,16,0.0008,1267,812.865,362.504,900
72.3846,4.00004,64,100,10,16,0.0016,4718,687.77,379.495,1300
76.8233,4.00004,64,100,10,16,0.0032,18352,570.347,337.98,800
0.880079,4.00004,64,100,10,32,0.0001,75,1428,367.111,1100
1.4574,4.00004,64,100,10,32,0.0002,141,1255.32,309.858,1000
5.82467,4.00004,64,100,10,32,0.0004,355,994.648,300.078,1000
39.0356,4.00004,64,100,10,32,0.0008,1169,861.334,333.566,800
71.4004,4.00004,64,100,10,32,0.0016,5226,668.064,363.521,1000
75.7133,4.00004,64,100,10,32,0.0032,18772,610.835,369.959,800
0.899997,4.00004,64,100,10,64,0.0001,73,1536.99,382.283,1400
1.54064,4.00004,64,100,10,64,0.0002,148,1105.41,369.2,1000
6.90352,4.00004,64,100,10,64,0.0004,361,945.706,334.827,1000
35.7412,4.00004,64,100,10,64,0.0008,1243,849.155,366.696,800
70.0401,4.00004,64,100,10,64,0.0016,5016,696.471,401.206,800
76.622,4.00004,64,100,10,64,0.0032,18919,570.908,319.097,800
1.10741,4.00004,64,100,20,1,0.0001,103,1229.13,281.877,1100
3.0231,4.00004,64,100,20,1,0.0002,214,1125.23,379.556,1000
16.2941,4.00004,64,100,20,1,0.0004,550,983.818,343.863,1100
67.513,4.00004,64,100,20,1,0.0008,2163,785.529,455.887,1100
74.6428,4.00004,64,100,20,1,0.0016,9163,640.325,374.568,900
78.8336,4.00004,64,100,20,1,0.0032,20334,585.173,336.154,800
1.01564,4.00004,64,100,20,2,0.0001,83,1420.48,303.213,800
2.62455,4.00004,64,100,20,2,0.0002,199,1166.83,406.449,1200
24.7513,4.00004,64,100,20,2,0.0004,623,901.284,370.871,1300
70.3999,4.00004,64,100,20,2,0.0008,2841,765.54,384.302,800
75.7138,4.00004,64,100,20,2,0.0016,9624,628.304,372.5,800
76.8144,4.00004,64,100,20,2,0.0032,20664,604.249,343.94,900
1.21463,4.00004,64,100,20,4,0.0001,87,2021.84,360.057,1000
2.91758,4.00004,64,100,20,4,0.0002,241,1200.41,339.288,1000
30.755,4.00004,64,100,20,4,0.0004,744,1020.43,503.474,900
65.3055,4.00004,64,100,20,4,0.0008,2866,765.911,411.061,700
77.5166,4.00004,64,100,20,4,0.0016,9490,643.983,378.583,800
78.8267,4.00004,64,100,20,4,0.0032,20483,568.344,332.407,800
1.22838,4.00004,64,100,20,8,0.0001,84,1346.43,427.976,1000
2.65055,4.00004,64,100,20,8,0.0002,243,1151.03,312.236,1100
37.5349,4.00004,64,100,20,8,0.0004,727,867.813,379.354,1000
64.9058,4.00004,64,100,20,8,0.0008,2797,746.729,388.9,1100
75.098,4.00004,64,100,20,8,0.0016,8715,613.276,360.317,900
78.8423,4.00004,64,100,20,8,0.0032,20580,584.145,343.904,800
1.02646,4.00004,64,100,20,16,0.0001,79,1369.62,375.105,1300
2.77619,4.00004,64,100,20,16,0.0002,226,1082.74,376.511,800
22.8841,4.00004,64,100,20,16,0.0004,502,951.793,378.118,1100
64.6174,4.00004,64,100,20,16,0.0008,2629,713.655,358.814,1300
77.2175,4.00004,64,100,20,16,0.0016,9022,627.511,400.625,900
78.8381,4.00004,64,100,20,16,0.0032,20414,591.942,339.513,900
1.13606,4.00004,64,100,20,32,0.0001,95,1334.74,365.439,1400
3.50576,4.00004,64,100,20,32,0.0002,251,1128.29,357.729,1200
27.7058,4.00004,64,100,20,32,0.0004,684,961.988,420.329,900
68.6662,4.00004,64,100,20,32,0.0008,2726,702.898,393.088,900
74.5984,4.00004,64,100,20,32,0.0016,9099,652.138,413.382,800
78.6882,4.00004,64,100,20,32,0.0032,20445,578.538,334.648,800
1.10865,4.00004,64,100,20,64,0.0001,94,1362.77,362.27,1100
3.1212,4.00004,64,100,20,64,0.0002,210,1194.76,360.206,1000
23.5178,4.00004,64,100,20,64,0.0004,649,985.362,460.036,1300
65.0952,4.00004,64,100,20,64,0.0008,2384,748.826,392.998,1200
77.206,4.00004,64,100,20,64,0.0016,9222,638.82,387.05,900
78.6286,4.00004,64,100,20,64,0.0032,20441,594.173,342.31,800
1.28358,4.00004,64,100,30,1,0.0001,94,1270.21,385.993,1400
4.85398,4.00004,64,100,30,1,0.0002,255,1103.92,372.954,1000
43.2672,4.00004,64,100,30,1,0.0004,873,966.667,441.533,1100
74.9624,4.00004,64,100,30,1,0.0008,3303,750.469,356.602,1100
74.5312,4.00004,64,100,30,1,0.0016,10273,652.808,376.709,800
78.6686,4.00004,64,100,30,1,0.0032,20281,583.748,342.757,800
1.26592,4.00004,64,100,30,2,0.0001,104,1318.27,337.42,1100
6.61245,4.00004,64,100,30,2,0.0002,327,1076.45,341.967,1200
31.3288,4.00004,64,100,30,2,0.0004,705,953.759,449.468,800
72.6495,4.00004,64,100,30,2,0.0008,4082,766.781,516.768,1000
77.6597,4.00004,64,100,30,2,0.0016,10204,628.861,357.513,800
76.7847,4.00004,64,100,30,2,0.0032,20679,583.529,346.566,800
1.27659,4.00004,64,100,30,4,0.0001,98,1283.67,318.707,1300
3.1599,4.00004,64,100,30,4,0.0002,232,1106.03,372.802,1100
32.8394,4.00004,64,100,30,4,0.0004,839,962.217,439.666,1000
74.9344,4.00004,64,100,30,4,0.0008,3820,729.634,421.171,900
75.7212,4.00004,64,100,30,4,0.0016,9718,620.57,386.793,800
76.8058,4.00004,64,100,30,4,0.0032,20397,567.946,335.227,800
1.18099,4.00004,64,100,30,8,0.0001,106,1986.79,336.651,1500
3.60986,4.00004,64,100,30,8,0.0002,237,1112.66,359.684,1300
37.4241,4.00004,64,100,30,8,0.0004,850,981.647,439.534,900
74.9622,4.00004,64,100,30,8,0.0008,3620,714.144,388.502,1200
77.4563,4.00004,64,100,30,8,0.0016,10186,594.443,356.392,800
76.7934,4.00004,64,100,30,8,0.0032,20072,590.081,346.107,1000
1.4783,4.00004,64,100,30,16,0.0001,116,1280.17,392.313,1100
6.0116,4.00004,64,100,30,16,0.0002,298,1153.02,408.182,900
42.1525,4.00004,64,100,30,16,0.0004,914,926.696,443.189,1000
74.0578,4.00004,64,100,30,16,0.0008,3799,710.687,434.863,1000
77.7613,4.00004,64,100,30,16,0.0016,10417,601.392,352.635,800
78.7986,4.00004,64,100,30,16,0.0032,20491,583.383,354.806,800
1.28586,4.00004,64,100,30,32,0.0001,101,1291.09,423.267,1400
3.22959,4.00004,64,100,30,32,0.0002,265,1023.77,366.296,1100
38.5469,4.00004,64,100,30,32,0.0004,775,972.645,454.621,1200
72.1512,4.00004,64,100,30,32,0.0008,3825,744.444,469.567,800
75.7241,4.00004,64,100,30,32,0.0016,10270,599.815,357.98,800
78.8061,4.00004,64,100,30,32,0.0032,20473,603.458,326.136,800
1.68785,4.00004,64,100,30,64,0.0001,112,1150,426.637,1300
5.57633,4.00004,64,100,30,64,0.0002,278,1060.79,420.336,1200
42.1544,4.00004,64,100,30,64,0.0004,968,863.946,387.693,900
71.9511,4.00004,64,100,30,64,0.0008,3325,757.053,424.587,800
73.7122,4.00004,64,100,30,64,0.0016,10257,609.057,354.451,800
76.6525,4.00004,64,100,30,64,0.0032,20655,605.035,357.978,800
1.53404,4.00004,64,100,40,1,0.0001,131,1323.66,372.774,1100
10.2977,4.00004,64,100,40,1,0.0002,388,1288.14,488.406,1200
58.9172,4.00004,64,100,40,1,0.0004,1380,1055.94,728.641,1100
72.2918,4.00004,64,100,40,1,0.0008,4794,728.139,433.72,900
77.5799,4.00004,64,100,40,1,0.0016,10165,644.919,368.014,900
78.7778,4.00004,64,100,40,1,0.0032,20421,601.063,359.901,900
1.15866,4.00004,64,100,40,2,0.0001,106,1250.94,371.777,900
12.4695,4.00004,64,100,40,2,0.0002,428,1050,395.876,1000
59.6832,4.00004,64,100,40,2,0.0004,1264,909.019,477.31,900
73.7464,4.00004,64,100,40,2,0.0008,4670,695.418,362.532,900
77.6696,4.00004,64,100,40,2,0.0016,10265,639.581,387.11,800
78.7997,4.00004,64,100,40,2,0.0032,20616,568.946,331.65,800
1.6105,4.00004,64,100,40,4,0.0001,147,1208.84,360.113,1500
9.50907,4.00004,64,100,40,4,0.0002,338,1108.28,395.789,1000
53.6002,4.00004,64,100,40,4,0.0004,1307,852.257,444.752,800
72.9078,4.00004,64,100,40,4,0.0008,4825,702.487,372.172,800
77.7032,4.00004,64,100,40,4,0.0016,10287,635.559,354.07,900
76.8952,4.00004,64,100,40,4,0.0032,20711,595.795,357.935,900
1.65848,4.00004,64,100,40,8,0.0001,128,1256.25,396.484,1100
15.5195,4.00004,64,100,40,8,0.0002,485,1098.14,525.206,1300
56.9115,4.00004,64,100,40,8,0.0004,1245,1005.7,404.628,1200
72.155,4.00004,64,100,40,8,0.0008,4866,762.947,511.833,900
77.4697,4.00004,64,100,40,8,0.0016,10003,643.847,383.264,800
78.8729,4.00004,64,100,40,8,0.0032,20571,563.959,347.148,800
1.90154,4.00004,64,100,40,16,0.0001,118,1249.15,467.161,1100
5.72027,4.00004,64,100,40,16,0.0002,288,1082.64,470.012,1100
55.5575,4.00004,64,100,40,16,0.0004,1326,915.083,504.661,900
72.7259,4.00004,64,100,40,16,0.0008,4881,673.858,405.398,1000
77.3616,4.00004,64,100,40,16,0.0016,10158,621.047,367.83,800
78.793,4.00004,64,100,40,16,0.0032,20271,599.304,375.66,800
1.96817,4.00004,64,100,40,32,0.0001,147,1321.77,433.333,1100
7.6779,4.00004,64,100,40,32,0.0002,370,1271.35,552.509,800
53.1246,4.00004,64,100,40,32,0.0004,1268,961.199,618.339,900
73.489,4.00004,64,100,40,32,0.0008,4548,704.705,493.357,800
75.6022,4.00004,64,100,40,32,0.0016,10258,634.636,365.319,800
76.8068,4.00004,64,100,40,32,0.0032,20093,567.695,329.062,800
1.45914,4.00004,64,100,40,64,0.0001,131,1185.5,425.7,1200
9.68291,4.00004,64,100,40,64,0.0002,341,1021.7,458.592,900
56.0092,4.00004,64,100,40,64,0.0004,1259,881.573,502.456,900
73.2807,4.00004,64,100,40,64,0.0008,4939,712.816,465.918,1000
77.5511,4.00004,64,100,40,64,0.0016,10173,628.998,352.264,1200
78.6757,4.00004,64,100,40,64,0.0032,20487,577.923,320.986,800
1.81741,4.00004,64,100,50,1,0.0001,149,1324.83,386.465,1100
14.3199,4.00004,64,100,50,1,0.0002,449,1147.22,445.303,1000
61.2862,4.00004,64,100,50,1,0.0004,1525,887.148,432.679,1000
72.1015,4.00004,64,100,50,1,0.0008,5006,776.668,417.171,900
77.822,4.00004,64,100,50,1,0.0016,10265,641.948,355.96,1100
76.9132,4.00004,64,100,50,1,0.0032,20392,575.5,336.831,800
1.96363,4.00004,64,100,50,2,0.0001,145,1257.24,425.529,1100
22.6583,4.00004,64,100,50,2,0.0002,472,1073.52,525.607,900
64.1377,4.00004,64,100,50,2,0.0004,1681,848.067,435.595,1000
75.5571,4.00004,64,100,50,2,0.0008,5244,705.339,405.807,900
77.7015,4.00004,64,100,50,2,0.0016,10200,648.716,390.856,800
78.8924,4.00004,64,100,50,2,0.0032,20449,574.106,341.315,800
2.05631,4.00004,64,100,50,4,0.0001,167,1220.36,352.844,1200
12.6058,4.00004,64,100,50,4,0.0002,408,1150.98,484.783,1000
52.562,4.00004,64,100,50,4,0.0004,1237,876.395,454.691,900
75.1526,4.00004,64,100,50,4,0.0008,5069,677.293,366.275,900
77.4643,4.00004,64,100,50,4,0.0016,10235,640.176,360.834,800
78.8308,4.00004,64,100,50,4,0.0032,20561,575.672,338.951,800
2.03796,4.00004,64,100,50,8,0.0001,166,1322.29,385.502,1100
26.0693,4.00004,64,100,50,8,0.0002,555,1091.17,509.381,1000
61.9206,4.00004,64,100,50,8,0.0004,1795,786.128,423.411,900
75.9092,4.00004,64,100,50,8,0.0008,5186,698.939,411.954,900
77.5693,4.00004,64,100,50,8,0.0016,10108,599.525,349.289,800
76.8031,4.00004,64,100,50,8,0.0032,20456,566.401,345.709,900
2.12022,4.00004,64,100,50,16,0.0001,137,1346.72,438.735,1100
8.85735,4.00004,64,100,50,16,0.0002,342,1151.17,471.33,1000
57.9717,4.00004,64,100,50,16,0.0004,1362,863.656,471.393,800
74.9576,4.00004,64,100,50,16,0.0008,5156,705.198,423.088,900
77.5909,4.00004,64,100,50,16,0.0016,10226,612.82,364.167,800
78.8355,4.00004,64,100,50,16,0.0032,20273,576.373,343.811,800
1.95065,4.00004,64,100,50,32,0.0001,158,1255.06,423.84,900
22.8445,4.00004,64,100,50,32,0.0002,502,1007.57,511.72,1000
55.4982,4.00004,64,100,50,32,0.0004,897,865.552,468.352,1000
75.3851,4.00004,64,100,50,32,0.0008,5001,682.783,417.816,1200
77.5582,4.00004,64,100,50,32,0.0016,10289,626.961,359.578,1000
76.8701,4.00004,64,100,50,32,0.0032,20320,589.483,333.268,900
2.45734,4.00004,64,100,50,64,0.0001,147,1356.46,418.186,900
12.4398,4.00004,64,100,50,64,0.0002,431,1022.74,493.654,900
56.9661,4.00004,64,100,50,64,0.0004,1379,891.008,586.191,900
74.998,4.00004,64,100,50,64,0.0008,4804,678.393,385.574,900
77.3944,4.00004,64,100,50,64,0.0016,10113,593.672,334.469,800
75.6717,4.00004,64,100,50,64,0.0032,20342,581.55,325.171,800
2.74851,4.00004,64,100,60,1,0.0001,189,1243.39,412.654,1500
23.2036,4.00004,64,100,60,1,0.0002,500,1219.2,541.693,1000
66.3182,4.00004,64,100,60,1,0.0004,2065,804.019,389.373,900
75.0927,4.00004,64,100,60,1,0.0008,5109,749.07,431.223,900
77.4733,4.00004,64,100,60,1,0.0016,10240,640.85,374.556,800
78.8269,4.00004,64,100,60,1,0.0032,20511,589.181,362.357,800
1.71892,4.00004,64,100,60,2,0.0001,151,1359.6,460.982,1500
19.0434,4.00004,64,100,60,2,0.0002,382,1245.81,476.309,900
62.2269,4.00004,64,100,60,2,0.0004,1809,826.036,469.174,1100
73.3451,4.00004,64,100,60,2,0.0008,5261,758.411,468.19,900
77.6587,4.00004,64,100,60,2,0.0016,10270,651.412,353.922,800
78.7609,4.00004,64,100,60,2,0.0032,20535,560.92,340.047,900
3.00276,4.00004,64,100,60,4,0.0001,187,1248.13,450.036,1100
12.7418,4.00004,64,100,60,4,0.0002,404,1191.34,604.893,1100
65.586,4.00004,64,100,60,4,0.0004,2007,844.694,478.928,800
74.9758,4.00004,64,100,60,4,0.0008,5145,704.548,410.842,900
77.8155,4.00004,64,100,60,4,0.0016,10223,632.906,364.629,900
78.8199,4.00004,64,100,60,4,0.0032,20503,576.574,344.569,800
4.16546,4.00004,64,100,60,8,0.0001,196,1271.43,425.935,1200
8.55213,4.00004,64,100,60,8,0.0002,331,1210.57,588.746,800
60.6995,4.00004,64,100,60,8,0.0004,1726,924.855,606.617,900
75.4842,4.00004,64,100,60,8,0.0008,5088,725.708,410.551,800
77.7112,4.00004,64,100,60,8,0.0016,10296,666.667,383.573,800
78.8947,4.00004,64,100,60,8,0.0032,20515,578.182,348.679,900
3.68048,4.00004,64,100,60,16,0.0001,178,1288.76,584.972,1200
22.3176,4.00004,64,100,60,16,0.0002,550,1073.45,564.045,1100
64.609,4.00004,64,100,60,16,0.0004,1857,814.809,486.091,1100
75.1389,4.00004,64,100,60,16,0.0008,5187,800.598,608.799,900
75.622,4.00004,64,100,60,16,0.0016,10099,598.366,355.303,800
76.7519,4.00004,64,100,60,16,0.0032,20332,581.541,350.993,900
2.14942,4.00004,64,100,60,32,0.0001,164,1236.59,469.309,1500
23.8584,4.00004,64,100,60,32,0.0002,438,1080.82,584.466,1200
66.5793,4.00004,64,100,60,32,0.0004,1960,857.704,609.942,800
75.397,4.00004,64,100,60,32,0.0008,5104,711.226,459.457,800
77.3597,4.00004,64,100,60,32,0.0016,10220,616.732,381.333,1100
76.6519,4.00004,64,100,60,32,0.0032,20451,555.968,334.445,800
2.90554,4.00004,64,100,60,64,0.0001,185,1242.7,462.802,1100
17.7189,4.00004,64,100,60,64,0.0002,437,1100.46,609.851,1000
63.166,4.00004,64,100,60,64,0.0004,2020,832.178,468.639,900
73.1422,4.00004,64,100,60,64,0.0008,5050,672.95,384.173,800
75.4479,4.00004,64,100,60,64,0.0016,10286,657.418,392.755,800
76.693,4.00004,64,100,60,64,0.0032,20853,573.994,322.511,800
1.3221,4.00004,64,150,20,1,0.0001,102,1323.53,396.912,1300
6.49657,4.00004,64,150,20,1,0.0002,329,1183.28,391.54,1600
38.1146,4.00004,64,150,20,1,0.0004,774,966.667,445.084,1000
75.0648,4.00004,64,150,20,1,0.0008,4449,779.906,433.473,800
77.7799,4.00004,64,150,20,1,0.0016,10204,650.99,350.279,900
76.8047,4.00004,64,150,20,1,0.0032,20278,602.693,344.821,900
1.33847,4.00004,64,150,20,2,0.0001,118,1353.39,322.952,2200
3.07877,4.00004,64,150,20,2,0.0002,249,1215.26,354.967,1200
40.4505,4.00004,64,150,20,2,0.0004,790,932.911,389.808,1000
72.4809,4.00004,64,150,20,2,0.0008,3849,725.825,375.482,900
75.8461,4.00004,64,150,20,2,0.0016,10159,658.51,353.652,900
78.7441,4.00004,64,150,20,2,0.0032,20468,584.268,342.918,800
1.53287,4.00004,64,150,20,4,0.0001,132,1377.27,379.167,1100
5.04277,4.00004,64,150,20,4,0.0002,264,1023.48,371.738,1000
48.2481,4.00004,64,150,20,4,0.0004,1086,911.326,476.895,900
70.7316,4.00004,64,150,20,4,0.0008,4085,728.078,410.669,800
77.6083,4.00004,64,150,20,4,0.0016,10135,653.241,380.058,900
78.7611,4.00004,64,150,20,4,0.0032,20401,599.402,348.801,800
1.37969,4.00004,64,150,20,8,0.0001,122,1243.44,401.776,1200
3.76208,4.00004,64,150,20,8,0.0002,250,1258.8,364.148,1200
50.0064,4.00004,64,150,20,8,0.0004,983,1069.48,644.488,1200
74.1447,4.00004,64,150,20,8,0.0008,3888,781.533,498.586,1000
77.7214,4.00004,64,150,20,8,0.0016,10364,605.471,347.13,900
78.8743,4.00004,64,150,20,8,0.0032,20448,584.844,346.213,800
1.4759,4.00004,64,150,20,16,0.0001,147,1290.48,338.379,1000
6.63221,4.00004,64,150,20,16,0.0002,297,1154.55,432.952,800
45.5041,4.00004,64,150,20,16,0.0004,907,939.912,514.431,1200
68.4366,4.00004,64,150,20,16,0.0008,3160,738.386,409.029,900
75.6308,4.00004,64,150,20,16,0.0016,10214,611.915,361.213,800
78.8094,4.00004,64,150,20,16,0.0032,20564,593.1,334.263,800
1.12735,4.00004,64,150,20,32,0.0001,105,1405.71,355.714,1000
5.37449,4.00004,64,150,20,32,0.0002,313,1098.4,384.616,1400
42.8589,4.00004,64,150,20,32,0.0004,988,944.13,502.08,900
69.4918,4.00004,64,150,20,32,0.0008,3411,699.267,414.768,900
77.4535,4.00004,64,150,20,32,0.0016,10034,618.248,376.58,800
78.716,4.00004,64,150,20,32,0.0032,20669,595.675,341.724,800
1.33837,4.00004,64,150,20,64,0.0001,125,1260,415.787,1100
9.39993,4.00004,64,150,20,64,0.0002,333,1119.52,397.768,900
32.4753,4.00004,64,150,20,64,0.0004,701,940.228,427.066,1100
72.2617,4.00004,64,150,20,64,0.0008,3843,680.536,376.202,800
77.397,4.00004,64,150,20,64,0.0016,10298,702.69,475.112,900
76.6195,4.00004,64,150,20,64,0.0032,20194,631.069,371.433,800
1.15115,4.00004,64,150,20,128,0.0001,100,1497,351.417,1200
