offsize,cousize,num_procs,epsilon,interval,delta,alpha,num_events,offsetscount,counterscount,maxOffset,maxCounter
63.0567,0.164673,64,200,25,1,0.032,20250,40356298,105391,25,5
28.5922,0.0100203,64,200,25,2,0.001,635,18299005,6413,199,1
48.576,0.0214281,64,200,25,2,0.002,1276,31088663,13714,199,1
57.0426,0.0327344,64,200,25,2,0.004,2542,36507280,20950,183,2
60.4877,0.0482484,64,200,25,2,0.008,5029,38712157,30879,100,3
62.0613,0.0968953,64,200,25,2,0.016,10233,39719214,62013,47,4
63.0899,0.168439,64,200,25,2,0.032,20581,40377528,107801,25,5
29.3441,0.00981719,64,200,25,4,0.001,630,18780217,6283,199,1
48.3939,0.0131437,64,200,25,4,0.002,1347,30972115,8412,199,2
56.8969,0.0347875,64,200,25,4,0.004,2565,36414005,22264,162,2
60.1893,0.0492281,64,200,25,4,0.008,5109,38521137,31506,91,3
61.9512,0.0970156,64,200,25,4,0.016,10305,39648744,62090,49,4
63.0962,0.165706,64,200,25,4,0.032,20384,40381602,106052,24,4
24.543,0.0153031,64,200,25,8,0.001,655,15707535,9794,199,1
47.5594,0.0156,64,200,25,8,0.002,1245,30438008,9984,199,2
55.4925,0.0290516,64,200,25,8,0.004,2607,35515204,18593,162,2
60.3728,0.0484281,64,200,25,8,0.008,5119,38638602,30994,91,3
61.8994,0.0914562,64,200,25,8,0.016,10272,39615613,58532,48,4
62.8627,0.15993,64,200,25,8,0.032,20746,40232110,102355,23,5
24.7227,0.01085,64,200,25,16,0.001,623,15822555,6944,199,1
48.4555,0.0202109,64,200,25,16,0.002,1295,31011522,12935,199,2
56.2854,0.0225844,64,200,25,16,0.004,2603,36022637,14454,195,2
59.9147,0.0470859,64,200,25,16,0.008,5066,38345387,30135,90,3
61.3466,0.0833469,64,200,25,16,0.016,10092,39261796,53342,50,4
62.6784,0.158689,64,200,25,16,0.032,20556,40114154,101561,28,4
25.3177,0.00439375,64,200,25,32,0.001,628,16203346,2812,199,1
47.1931,0.0199828,64,200,25,32,0.002,1296,30203571,12789,199,1
55.7008,0.0254281,64,200,25,32,0.004,2608,35648530,16274,165,2
59.2463,0.0506563,64,200,25,32,0.008,5155,37917627,32420,91,3
61.3986,0.0862422,64,200,25,32,0.016,10189,39295075,55195,58,3
62.4113,0.158025,64,200,25,32,0.032,20425,39943203,101136,29,5
27.1837,0.0047625,64,200,25,64,0.001,657,17397567,3048,199,1
46.5526,0.0128109,64,200,25,64,0.002,1224,29793673,8199,199,1
54.8708,0.0244641,64,200,25,64,0.004,2559,35117327,15657,185,2
59.1116,0.0503031,64,200,25,64,0.008,5150,37831407,32194,94,3
60.7988,0.0867609,64,200,25,64,0.016,10253,38911254,55527,61,4
61.9203,0.162555,64,200,25,64,0.032,20294,39628967,104035,40,5
23.7082,0.00716406,64,200,25,128,0.001,660,15173270,4585,199,1
46.7829,0.0184984,64,200,25,128,0.002,1298,29941051,11839,199,1
53.3601,0.0280406,64,200,25,128,0.004,2483,34150473,17946,190,2
57.6391,0.0474359,64,200,25,128,0.008,5226,36889016,30359,108,3
59.5862,0.0862031,64,200,25,128,0.016,10141,38135189,55170,64,4
60.9182,0.15983,64,200,25,128,0.032,20483,38987621,102291,41,5
32.4038,0.0229359,64,200,30,1,0.001,618,20738426,14679,199,1
48.718,0.0294891,64,200,30,1,0.002,1300,31179506,18873,199,1
56.5915,0.0430813,64,200,30,1,0.004,2581,36218552,27572,140,2
60.4262,0.0658922,64,200,30,1,0.008,5186,38672796,42171,76,3
62.3201,0.110939,64,200,30,1,0.016,10302,39884891,71001,37,4
63.0165,0.196577,64,200,30,1,0.032,20348,40330572,125809,20,5
34.8205,0.0139047,64,200,30,2,0.001,625,22285100,8899,199,1
49.3178,0.0240547,64,200,30,2,0.002,1297,31563373,15395,199,2
56.6115,0.0372688,64,200,30,2,0.004,2545,36231363,23852,146,2
59.9817,0.05945,64,200,30,2,0.008,5095,38388278,38048,71,4
61.9173,0.1077,64,200,30,2,0.016,10162,39627091,68928,38,4
62.9382,0.193284,64,200,30,2,0.032,20314,40280470,123702,21,5
32.8238,0.0188953,64,200,30,4,0.001,678,21007249,12093,199,1
49.9947,0.0167797,64,200,30,4,0.002,1302,31996601,10739,199,1
56.5577,0.0398297,64,200,30,4,0.004,2550,36196957,25491,141,2
60.1878,0.0665891,64,200,30,4,0.008,5181,38520219,42617,72,2
62.1023,0.108934,64,200,30,4,0.016,10354,39745445,69718,37,4
62.9771,0.188295,64,200,30,4,0.032,20397,40305336,120509,21,6
34.1634,0.0187437,64,200,30,8,0.001,670,21864557,11996,199,1
49.5363,0.0183859,64,200,30,8,0.002,1300,31703226,11767,199,2
56.0989,0.0353281,64,200,30,8,0.004,2587,35903276,22610,133,2
60.1779,0.0562891,64,200,30,8,0.008,4878,38513880,36025,76,3
61.9459,0.10573,64,200,30,8,0.016,10345,39645407,67667,39,4
62.8788,0.180461,64,200,30,8,0.032,20200,40242418,115495,23,5
28.62,0.0070625,64,200,30,16,0.001,601,18316787,4520,199,1
48.1862,0.0207828,64,200,30,16,0.002,1263,30839171,13301,199,1
56.1853,0.0340469,64,200,30,16,0.004,2600,35958600,21790,162,2
59.7548,0.0598109,64,200,30,16,0.008,5018,38243077,38279,79,3
61.8327,0.100481,64,200,30,16,0.016,10130,39572914,64308,49,3
62.7815,0.180244,64,200,30,16,0.032,20419,40180149,115356,22,5
31.095,0.00355156,64,200,30,32,0.001,625,19900787,2273,199,1
49.2796,0.0132625,64,200,30,32,0.002,1272,31538916,8488,199,2
55.8128,0.0312078,64,200,30,32,0.004,2576,35720164,19973,145,2
59.7195,0.0569672,64,200,30,32,0.008,5125,38220479,36459,80,3
61.5871,0.107638,64,200,30,32,0.016,10340,39415764,68888,42,4
62.4178,0.180541,64,200,30,32,0.032,20598,39947381,115546,25,5
31.9417,0.00826094,64,200,30,64,0.001,632,20442675,5287,199,2
46.8781,0.0101891,64,200,30,64,0.002,1264,30001958,6521,199,2
55.3097,0.0315187,64,200,30,64,0.004,2626,35398215,20172,137,2
58.717,0.0529531,64,200,30,64,0.008,5090,37578853,33890,84,3
60.9873,0.105433,64,200,30,64,0.016,10163,39031882,67477,46,4
61.9442,0.182637,64,200,30,64,0.032,20462,39644286,116888,28,5
27.5182,0.00969531,64,200,30,128,0.001,636,17611665,6205,199,1
47.0162,0.0180719,64,200,30,128,0.002,1286,30090374,11566,199,2
53.9183,0.0370266,64,200,30,128,0.004,2589,34507701,23697,161,2
57.5328,0.0557641,64,200,30,128,0.008,5068,36820990,35689,89,3
59.9851,0.106553,64,200,30,128,0.016,10163,38390483,68194,65,4
60.943,0.190467,64,200,30,128,0.032,20703,39003513,121899,35,5
1.91629,0.0801781,64,250,4,1,0.001,269,1226428,51314,249,2
5.03857,0.0426797,64,250,4,1,0.002,644,3224687,27315,249,3
24.6753,0.00908437,64,250,4,1,0.004,2336,15792184,5814,249,1
58.1837,0.0134297,64,250,4,1,0.008,5166,37237561,8595,249,1
62.1332,0.016325,64,250,4,1,0.016,10132,39765230,10448,249,2
62.9069,0.0295656,64,250,4,1,0.032,20388,40260442,18922,177,2
1.90303,0.0980047,64,250,4,2,0.001,234,1217937,62723,249,2
5.10914,0.0253938,64,250,4,2,0.002,706,3269850,16252,249,2
26.3031,0.005575,64,250,4,2,0.004,2458,16833970,3568,249,1
57.9328,0.0119563,64,250,4,2,0.008,5225,37076985,7652,249,1
62.209,0.0141844,64,250,4,2,0.016,10345,39813745,9078,248,2
62.9962,0.024425,64,250,4,2,0.032,20485,40317574,15632,152,2
1.98789,0.0592516,64,250,4,4,0.001,198,1272251,37921,248,2
5.66769,0.0230953,64,250,4,4,0.002,715,3627322,14781,249,1
26.1452,0.00355469,64,250,4,4,0.004,2512,16732906,2275,249,1
57.9231,0.00600781,64,250,4,4,0.008,5115,37070814,3845,249,2
62.1706,0.0106453,64,250,4,4,0.016,10266,39789163,6813,249,2
62.939,0.0248578,64,250,4,4,0.032,20623,40280932,15909,171,2
1.968,0.0882141,64,250,4,8,0.001,247,1259521,56457,249,3
6.18865,0.0155313,64,250,4,8,0.002,874,3960736,9940,249,2
26.7491,0.00369375,64,250,4,8,0.004,2526,17119427,2364,249,1
57.217,0.0063875,64,250,4,8,0.008,5060,36618910,4088,249,2
61.9939,0.0117594,64,250,4,8,0.016,10218,39676067,7526,249,2
62.8374,0.0255016,64,250,4,8,0.032,20358,40215926,16321,166,2
1.81701,0.0980422,64,250,4,16,0.001,204,1162884,62747,249,2
5.42303,0.0142234,64,250,4,16,0.002,743,3470736,9103,249,2
26.5053,0.00252188,64,250,4,16,0.004,2585,16963408,1614,249,1
56.579,0.00435469,64,250,4,16,0.008,5263,36210584,2787,249,1
61.8727,0.0123547,64,250,4,16,0.016,10173,39598537,7907,249,2
62.7132,0.0247922,64,250,4,16,0.032,20455,40136449,15867,165,2
1.94012,0.0743937,64,250,4,32,0.001,254,1241678,47612,249,3
4.96705,0.0231109,64,250,4,32,0.002,811,3178912,14791,249,3
24.8414,0.00203437,64,250,4,32,0.004,2606,15898500,1302,249,1
52.5434,0.00492969,64,250,4,32,0.008,5014,33627748,3155,249,1
61.4409,0.0134422,64,250,4,32,0.016,10225,39322157,8603,249,2
62.4341,0.0237922,64,250,4,32,0.032,20663,39957791,15227,187,2
1.76235,0.0959891,64,250,4,64,0.001,211,1127905,61433,247,2
5.02112,0.00832656,64,250,4,64,0.002,791,3213516,5329,249,1
17.8153,0.00257187,64,250,4,64,0.004,2491,11401807,1646,249,1
48.1332,0.00544531,64,250,4,64,0.008,5107,30805226,3485,249,1
60.8408,0.0131719,64,250,4,64,0.016,10132,38938101,8430,249,2
61.8278,0.0247297,64,250,4,64,0.032,20528,39569764,15827,222,3
2.05401,0.0685984,64,250,4,128,0.001,245,1314564,43903,249,1
4.47152,0.000640625,64,250,4,128,0.002,967,2861772,410,249,1
12.7041,0.00257187,64,250,4,128,0.004,2570,8130632,1646,249,1
34.0835,0.00542188,64,250,4,128,0.008,5116,21813464,3470,249,1
57.6853,0.0102516,64,250,4,128,0.016,10224,36918596,6561,249,2
60.8937,0.0224031,64,250,4,128,0.032,20205,38971995,14338,249,2
6.69771,0.00625781,64,250,8,1,0.001,545,4286535,4005,249,1
27.8302,0.0061625,64,250,8,1,0.002,1302,17811309,3944,249,1
54.9774,0.0123516,64,250,8,1,0.004,2541,35185554,7905,249,1
60.4219,0.0214219,64,250,8,1,0.008,5158,38670045,13710,249,2
62.1586,0.0347781,64,250,8,1,0.016,10377,39781478,22258,130,2
63.0575,0.0616031,64,250,8,1,0.032,20399,40356808,39426,83,3
5.50225,0.0152281,64,250,8,2,0.001,428,3521440,9746,249,1
24.2554,0.00595,64,250,8,2,0.002,1153,15523487,3808,249,1
54.1619,0.0107172,64,250,8,2,0.004,2569,34663629,6859,249,1
60.4036,0.0193563,64,250,8,2,0.008,5120,38658280,12388,249,2
61.9046,0.0331078,64,250,8,2,0.016,10198,39618928,21189,136,2
63.0078,0.0569891,64,250,8,2,0.032,20314,40325005,36473,91,3
5.30777,0.0100375,64,250,8,4,0.001,378,3396971,6424,249,2
22.4714,0.00503281,64,250,8,4,0.002,1217,14381697,3221,249,2
54.0363,0.0127094,64,250,8,4,0.004,2540,34583241,8134,249,2
60.3245,0.0120391,64,250,8,4,0.008,5079,38607652,7705,249,1
62.222,0.0330219,64,250,8,4,0.016,10456,39822096,21134,157,3
62.9822,0.0547484,64,250,8,4,0.032,20349,40308597,35039,77,3
5.65659,0.0146266,64,250,8,8,0.001,411,3620216,9361,249,1
25.6461,0.00435781,64,250,8,8,0.002,1289,16413528,2789,249,1
53.4847,0.00659062,64,250,8,8,0.004,2549,34230182,4218,249,2
60.2207,0.0154219,64,250,8,8,0.008,5059,38541272,9870,249,2
62.1041,0.0287797,64,250,8,8,0.016,10196,39746595,18419,155,2
62.8106,0.0544656,64,250,8,8,0.032,20385,40198782,34858,78,3
6.64421,0.00377188,64,250,8,16,0.001,557,4252295,2414,249,1
26.3996,0.00540156,64,250,8,16,0.002,1334,16895759,3457,249,1
53.9192,0.00805312,64,250,8,16,0.004,2537,34508284,5154,249,2
59.8222,0.0124547,64,250,8,16,0.008,5204,38286191,7971,245,2
61.7109,0.0270297,64,250,8,16,0.016,10297,39494990,17299,154,3
62.762,0.0536437,64,250,8,16,0.032,20439,40167663,34332,96,3
4.3654,0.0198984,64,250,8,32,0.001,353,2793855,12735,249,1
21.9192,0.00374688,64,250,8,32,0.002,1252,14028269,2398,249,1
50.9708,0.00821562,64,250,8,32,0.004,2529,32621321,5258,249,1
59.6857,0.0128438,64,250,8,32,0.008,5075,38198882,8220,249,2
61.3469,0.0302531,64,250,8,32,0.016,10101,39262037,19362,196,3
62.4412,0.0537766,64,250,8,32,0.032,20519,39962395,34417,96,4
5.08816,0.00579687,64,250,8,64,0.001,476,3256422,3710,249,1
21.086,0.00501719,64,250,8,64,0.002,1234,13495065,3211,249,1
50.0232,0.00610156,64,250,8,64,0.004,2577,32014817,3905,249,2
59.0002,0.0141687,64,250,8,64,0.008,5113,37760130,9068,249,2
60.8121,0.0297359,64,250,8,64,0.016,10299,38919746,19031,175,3
61.8733,0.0574984,64,250,8,64,0.032,20509,39598945,36799,112,3
4.562,0.0153266,64,250,8,128,0.001,408,2919680,9809,249,1
17.8333,0.0046375,64,250,8,128,0.002,1221,11413281,2968,249,1
45.5596,0.00681562,64,250,8,128,0.004,2613,29158132,4362,249,1
57.5234,0.0147625,64,250,8,128,0.008,5152,36814977,9448,249,2
59.7433,0.0286641,64,250,8,128,0.016,10263,38235730,18345,216,2
60.9366,0.0552547,64,250,8,128,0.032,20232,38999402,35363,143,4
13.9533,0.00990781,64,250,12,1,0.001,618,8930143,6341,249,1
41.7894,0.0126016,64,250,12,1,0.002,1285,26745233,8065,249,1
55.5845,0.0177406,64,250,12,1,0.004,2513,35574112,11354,249,1
60.6003,0.0296344,64,250,12,1,0.008,5260,38784218,18966,158,2
62.2505,0.0475938,64,250,12,1,0.016,10239,39840333,30460,102,2
63.1144,0.08635,64,250,12,1,0.032,20157,40393196,55264,53,4
14.9964,0.0160219,64,250,12,2,0.001,540,9597711,10254,249,1
39.6809,0.0121125,64,250,12,2,0.002,1223,25395806,7752,249,1
56.4282,0.0155219,64,250,12,2,0.004,2548,36114025,9934,249,1
60.3192,0.0260266,64,250,12,2,0.008,5164,38604274,16657,181,2
62.2615,0.0505578,64,250,12,2,0.016,10314,39847334,32357,95,3
63.0825,0.0894984,64,250,12,2,0.032,20470,40372786,57279,50,4
14.8188,0.00663125,64,250,12,4,0.001,688,9484037,4244,249,1
43.1773,0.0165813,64,250,12,4,0.002,1285,27633496,10612,249,2
55.705,0.00812813,64,250,12,4,0.004,2489,35651199,5202,249,2
60.2527,0.0262906,64,250,12,4,0.008,5037,38561751,16826,179,3
61.9463,0.0442063,64,250,12,4,0.016,10134,39645602,28292,113,3
62.9587,0.0853375,64,250,12,4,0.032,20636,40293545,54616,51,3
14.1374,0.00215625,64,250,12,8,0.001,652,9047942,1380,249,1
41.8486,0.0121156,64,250,12,8,0.002,1248,26783101,7754,249,1
56.2628,0.0171687,64,250,12,8,0.004,2646,36008191,10988,249,1
60.064,0.0235594,64,250,12,8,0.008,5175,38440982,15078,179,2
61.929,0.0400281,64,250,12,8,0.016,10263,39634542,25618,96,2
62.821,0.0854438,64,250,12,8,0.032,20317,40205446,54684,57,4
14.2504,0.00234844,64,250,12,16,0.001,556,9120284,1503,249,1
42.4328,0.00447812,64,250,12,16,0.002,1315,27157019,2866,249,1
55.671,0.0118938,64,250,12,16,0.004,2604,35629435,7612,249,2
60.0222,0.0230641,64,250,12,16,0.008,5204,38414236,14761,188,2
61.9923,0.0397719,64,250,12,16,0.016,10265,39675057,25454,103,3
62.7349,0.08055,64,250,12,16,0.032,20297,40150336,51552,54,4
12.0222,0.00634687,64,250,12,32,0.001,618,7694214,4062,249,1
40.6123,0.0130844,64,250,12,32,0.002,1255,25991902,8374,249,1
56.0364,0.0113594,64,250,12,32,0.004,2622,35863329,7270,249,2
59.6887,0.0224078,64,250,12,32,0.008,5150,38200778,14341,201,3
61.4834,0.0429844,64,250,12,32,0.016,10218,39349365,27510,115,3
62.4011,0.0833625,64,250,12,32,0.032,20646,39936730,53352,67,4
11.4249,0.00157031,64,250,12,64,0.001,529,7311968,1005,249,1
38.8362,0.00363906,64,250,12,64,0.002,1315,24855142,2329,249,1
55.3898,0.01025,64,250,12,64,0.004,2602,35449467,6560,249,2
58.9434,0.0235906,64,250,12,64,0.008,5190,37723752,15098,221,2
60.8734,0.0423063,64,250,12,64,0.016,10332,38958952,27076,117,3
61.9037,0.0820797,64,250,12,64,0.032,20313,39618377,52531,70,4
12.7423,0.00573438,64,250,12,128,0.001,656,8155046,3670,249,1
32.466,0.00591406,64,250,12,128,0.002,1220,20778243,3785,249,1
53.2014,0.0117969,64,250,12,128,0.004,2570,34048885,7550,249,1
57.7174,0.02065,64,250,12,128,0.008,5211,36939139,13216,221,2
59.5876,0.0426953,64,250,12,128,0.016,10187,38136084,27325,161,2
61.0136,0.0791031,64,250,12,128,0.032,20174,39048703,50626,92,4
21.8471,0.00647656,64,250,16,1,0.001,649,13982127,4145,249,1
46.9601,0.0228312,64,250,16,1,0.002,1271,30054489,14612,249,2
56.0312,0.02195,64,250,16,1,0.004,2504,35859956,14048,249,1
60.5929,0.0329859,64,250,16,1,0.008,5153,38779459,21111,143,2
62.1069,0.0653125,64,250,16,1,0.016,10302,39748411,41800,64,3
62.9387,0.112291,64,250,16,1,0.032,20232,40280750,71866,38,4
24.386,0.0107156,64,250,16,2,0.001,655,15607049,6858,249,1
48.1742,0.0141781,64,250,16,2,0.002,1307,30831500,9074,249,2
56.2143,0.0192016,64,250,16,2,0.004,2561,35977163,12289,242,2
60.2862,0.0330547,64,250,16,2,0.008,5062,38583144,21155,156,2
62.0978,0.0703344,64,250,16,2,0.016,10438,39742587,45014,71,3
63.0192,0.117059,64,250,16,2,0.032,20346,40332282,74918,46,4
19.5716,0.00649531,64,250,16,4,0.001,600,12525813,4157,249,1
48.5244,0.0171281,64,250,16,4,0.002,1312,31055632,10962,249,1
56.6467,0.0184047,64,250,16,4,0.004,2589,36253895,11779,248,2
60.4492,0.0287297,64,250,16,4,0.008,5082,38687496,18387,144,3
62.2151,0.0577297,64,250,16,4,0.016,10194,39817643,36947,76,3
63.0488,0.109481,64,250,16,4,0.032,20511,40351232,70068,39,4
22.8945,0.00318594,64,250,16,8,0.001,653,14652488,2039,249,1
47.0225,0.0130203,64,250,16,8,0.002,1309,30094371,8333,249,1
56.6496,0.0140156,64,250,16,8,0.004,2568,36255726,8970,249,1
60.0662,0.0287344,64,250,16,8,0.008,5093,38442338,18390,138,2
62.0604,0.0592625,64,250,16,8,0.016,10218,39718673,37928,87,3
62.8778,0.107853,64,250,16,8,0.032,20329,40241787,69026,42,5
24.5655,0.003825,64,250,16,16,0.001,648,15721912,2448,249,1
45.8438,0.00425156,64,250,16,16,0.002,1293,29340048,2721,249,1
56.7304,0.0167109,64,250,16,16,0.004,2619,36307429,10695,248,2
59.6828,0.0319453,64,250,16,16,0.008,5070,38196967,20445,162,2
61.7721,0.0571687,64,250,16,16,0.016,10333,39534116,36588,81,4
62.7091,0.111786,64,250,16,16,0.032,20493,40133826,71543,43,4
22.8758,0.00555938,64,250,16,32,0.001,682,14640537,3558,249,1
46.4816,0.00922969,64,250,16,32,0.002,1282,29748231,5907,249,1
55.0756,0.0126063,64,250,16,32,0.004,2526,35248383,8068,249,1
59.1984,0.0325984,64,250,16,32,0.008,4988,37886987,20863,169,3
61.3308,0.0577766,64,250,16,32,0.016,10240,39251715,36977,85,3
62.4636,0.108736,64,250,16,32,0.032,20686,39976692,69591,45,4
19.7262,0.00538906,64,250,16,64,0.001,604,12624775,3449,249,1
44.1144,0.00985625,64,250,16,64,0.002,1218,28233209,6308,249,1
55.3733,0.0141687,64,250,16,64,0.004,2500,35438886,9068,249,2
58.6819,0.0289344,64,250,16,64,0.008,5226,37556428,18518,152,2
60.9922,0.0593141,64,250,16,64,0.016,10410,39035039,37961,88,4
61.861,0.108159,64,250,16,64,0.032,20520,39591026,69222,56,4
15.8989,0.0020375,64,250,16,128,0.001,485,10175316,1304,249,1
43.8573,0.00812344,64,250,16,128,0.002,1326,28068702,5199,249,1
53.5526,0.0153688,64,250,16,128,0.004,2621,34273655,9836,249,2
57.8575,0.0306359,64,250,16,128,0.008,5117,37028791,19607,195,2
59.6914,0.0617188,64,250,16,128,0.016,10106,38202521,39500,103,3
60.9383,0.104489,64,250,16,128,0.032,20432,39000483,66873,67,4
28.5607,0.00781719,64,250,20,1,0.001,636,18278876,5003,249,1
48.8301,0.0133313,64,250,20,1,0.002,1268,31251242,8532,249,1
56.5737,0.0282547,64,250,20,1,0.004,2601,36207177,18083,192,1
59.7289,0.0425953,64,250,20,1,0.008,5030,38226471,27261,122,2
62.2755,0.0815906,64,250,20,1,0.016,10476,39856293,52218,60,4
63.1551,0.144175,64,250,20,1,0.032,20698,40419258,92272,31,5
29.4487,0.0129609,64,250,20,2,0.001,669,18847154,8295,249,1
48.7382,0.0168375,64,250,20,2,0.002,1324,31192473,10776,249,2
56.9809,0.026225,64,250,20,2,0.004,2605,36467791,16784,200,2
59.8694,0.0489609,64,250,20,2,0.008,5104,38316390,31335,117,3
62.3233,0.0804547,64,250,20,2,0.016,10407,39886897,51491,56,4
63.0025,0.141037,64,250,20,2,0.032,20637,40321582,90264,31,5
32.7006,0.0199953,64,250,20,4,0.001,725,20928365,12797,249,1
49.0194,0.0191391,64,250,20,4,0.002,1254,31372393,12249,249,1
56.4961,0.0250953,64,250,20,4,0.004,2455,36157523,16061,213,2
60.1328,0.0424281,64,250,20,4,0.008,5071,38484977,27154,110,3
62.0261,0.0741578,64,250,20,4,0.016,10090,39696686,47461,69,3
63.02,0.133239,64,250,20,4,0.032,20270,40332815,85273,30,4
30.2176,0.012475,64,250,20,8,0.001,646,19339267,7984,249,1
47.4827,0.0139359,64,250,20,8,0.002,1284,30388898,8919,249,2
56.8231,0.0233469,64,250,20,8,0.004,2548,36366798,14942,221,2
60.0581,0.0396672,64,250,20,8,0.008,5112,38437178,25387,141,2
61.8832,0.0742375,64,250,20,8,0.016,10264,39605230,47512,61,3
62.905,0.133388,64,250,20,8,0.032,20648,40259213,85368,29,5
27.958,0.00291094,64,250,20,16,0.001,646,17893137,1863,249,1
48.4589,0.00912813,64,250,20,16,0.002,1269,31013700,5842,249,1
56.6344,0.0259281,64,250,20,16,0.004,2546,36246030,16594,215,2
60.0461,0.0417234,64,250,20,16,0.008,5188,38429508,26703,122,2
61.9278,0.0744469,64,250,20,16,0.016,10322,39633809,47646,59,3
62.7735,0.130022,64,250,20,16,0.032,20510,40175052,83214,44,4
30.3584,0.0101406,64,250,20,32,0.001,672,19429357,6490,249,1
48.824,0.01065,64,250,20,32,0.002,1291,31247346,6816,249,1
55.4662,0.0177234,64,250,20,32,0.004,2599,35498389,11343,208,2
59.636,0.0365406,64,250,20,32,0.008,5137,38167026,23386,116,2
61.5701,0.0709406,64,250,20,32,0.016,10145,39404878,45402,60,3
62.4118,0.133616,64,250,20,32,0.032,20714,39943573,85514,35,6
26.2069,0.00823906,64,250,20,64,0.001,636,16772409,5273,249,1
46.5722,0.00762656,64,250,20,64,0.002,1223,29806206,4881,249,1
54.9667,0.0242437,64,250,20,64,0.004,2517,35178660,15516,229,2
59.0867,0.0384359,64,250,20,64,0.008,5182,37815505,24599,133,3
60.8539,0.0660203,64,250,20,64,0.016,10235,38946515,42253,73,4
61.8346,0.132084,64,250,20,64,0.032,20478,39574168,84534,46,5
23.2186,0.00862813,64,250,20,128,0.001,617,14859929,5522,249,1
45.4346,0.00900469,64,250,20,128,0.002,1302,29078132,5763,249,1
53.6505,0.0245422,64,250,20,128,0.004,2599,34336335,15707,248,2
57.6208,0.0395391,64,250,20,128,0.008,5080,36877305,25305,129,2
59.8315,0.0759906,64,250,20,128,0.016,10320,38292176,48634,84,4
60.9556,0.130573,64,250,20,128,0.032,20292,39011612,83567,55,5
30.1024,0.0136531,64,250,24,1,0.001,617,19265530,8738,249,1
47.3125,0.0187281,64,250,24,1,0.002,1222,30280025,11986,249,1
56.664,0.0352063,64,250,24,1,0.004,2605,36264946,22532,163,2
60.4817,0.0506156,64,250,24,1,0.008,5109,38708266,32394,87,3
61.9536,0.0955766,64,250,24,1,0.016,10261,39650292,61169,49,3
63.0177,0.168256,64,250,24,1,0.032,20489,40331342,107684,26,5
32.857,0.0207672,64,250,24,2,0.001,626,21028453,13291,249,1
49.8543,0.0207844,64,250,24,2,0.002,1323,31906745,13302,249,1
56.3233,0.030175,64,250,24,2,0.004,2592,36046905,19312,177,3
60.4974,0.0564656,64,250,24,2,0.008,5183,38718311,36138,97,4
62.2318,0.0939203,64,250,24,2,0.016,10260,39828336,60109,52,3
63.035,0.157498,64,250,24,2,0.032,20655,40342392,100799,25,5
35.2216,0.0127672,64,250,24,4,0.001,665,22541832,8171,249,1
46.8449,0.0185359,64,250,24,4,0.002,1240,29980725,11863,249,1
56.7187,0.0364094,64,250,24,4,0.004,2592,36299960,23302,151,3
59.9525,0.0530219,64,250,24,4,0.008,5161,38369633,33934,94,3
62.0859,0.0892547,64,250,24,4,0.016,10276,39734960,57123,51,3
63.0031,0.16142,64,250,24,4,0.032,20417,40321986,103309,25,5
